id,number,name_en,type_element,rarity,expansion
1773,37/90,Skuntank,Darkness,Uncommon,Undaunted
1774,110/147,Sneasel,Darkness,Common,Aquapolis
1775,100/130,Sneasel,Darkness,Common,Diamond and Pearl
1776,120/146,Sneasel,Darkness,Common,Legends Awakened
1777,68/90,Sneasel,Darkness,Common,Undaunted
1778,103/109,Sneasel ex,Darkness,Rare Holo ex,EX Ruby and Sapphire
1779,32/99,Spiritomb,Darkness,Rare,Arceus
1780,102/130,Stunky,Darkness,Common,Diamond and Pearl
1781,76/100,Stunky,Darkness,Common,Majestic Dawn
1782,76/100,Stunky,Darkness,Common,Stormfront
1783,69/90,Stunky,Darkness,Common,Undaunted
1784,15/95,Team Aqua's Mightyena,Darkness,Rare,EX Team Magma VS Team Aqua
1785,30/95,Team Aqua's Mightyena,Darkness,Uncommon,EX Team Magma VS Team Aqua
1786,54/95,Team Aqua's Poochyena,Darkness,Common,EX Team Magma VS Team Aqua
1787,55/95,Team Aqua's Poochyena,Darkness,Common,EX Team Magma VS Team Aqua
1788,21/95,Team Magma's Mightyena,Darkness,Rare,EX Team Magma VS Team Aqua
1789,37/95,Team Magma's Mightyena,Darkness,Uncommon,EX Team Magma VS Team Aqua
1790,65/95,Team Magma's Poochyena,Darkness,Common,EX Team Magma VS Team Aqua
1791,66/95,Team Magma's Poochyena,Darkness,Common,EX Team Magma VS Team Aqua
1792,29/165,Tyranitar,Darkness,Rare Holo,Expedition Base Set
1793,66/165,Tyranitar,Darkness,Rare,Expedition Base Set
1794,H28/H32,Tyranitar,Darkness,Rare Holo,Aquapolis
1795,40/147,Tyranitar,Darkness,Rare,Aquapolis
1796,17/123,Tyranitar,Darkness,Rare Holo,Mysterious Treasures
1797,30/100,Tyranitar,Darkness,Rare,Stormfront
1798,26/95,Tyranitar,Darkness,Rare,Unleashed
1799,88/95,Tyranitar,Darkness,SuperRare Holo,Unleashed
1800,111/115,Tyranitar ex,Darkness,Rare Holo ex,EX Unseen Forces
1801,H29/H32,Umbreon,Darkness,Rare Holo,Aquapolis
1802,41/147,Umbreon,Darkness,Rare,Aquapolis
1803,H30/H32,Umbreon,Darkness,Rare Holo,Skyridge
1804,32/144,Umbreon,Darkness,Rare,Skyridge
1805,24/100,Umbreon,Darkness,Rare,EX Sandstorm
1806,32/100,Umbreon,Darkness,Rare,Majestic Dawn
1807,10/90,Umbreon,Darkness,Rare Holo,Undaunted
1808,86/90,Umbreon,Darkness,SuperRare Holo,Undaunted
1809,22/95,Umbreon,Darkness,Rare Holo,Call of Legends
1810,112/115,Umbreon ex,Darkness,Rare Holo ex,EX Unseen Forces
1811,72/114,Vullaby,Darkness,Uncommon,Black White
1812,68/98,Vullaby,Darkness,Common,Emerging Powers
1813,40/130,Weavile,Darkness,Rare,Diamond and Pearl
1814,25/90,Weavile,Darkness,Rare,Undaunted
1815,17/127,Weavile Pokémon G,Darkness,Rare Holo,Platinum
1816,25/101,Xatu δ,Darkness,Rare,EX Dragon Frontiers
1817,71/114,Zoroark,Darkness,Rare Holo,Black White
1818,67/98,Zoroark,Darkness,Rare Holo,Emerging Powers
1819,70/114,Zorua,Darkness,Common,Black White
1820,66/98,Zorua,Darkness,Uncommon,Emerging Powers
1821,94/109,Dark Metal Energy,Darkness E,Uncommon,EX Team Rocket Returns
1822,97/110,Dark Metal Energy,Darkness E,Uncommon,EX Holon Phantoms
1823,158/165,Darkness Energy,Darkness E,Rare,Expedition Base Set
1824,142/147,Darkness Energy,Darkness E,Rare,Aquapolis
1825,93/109,Darkness Energy,Darkness E,Rare,EX Ruby and Sapphire
1826,86/106,Darkness Energy,Darkness E,Rare,EX Emerald
1827,96/115,Darkness Energy,Darkness E,Rare,EX Unseen Forces
1828,103/113,Darkness Energy,Darkness E,Rare,EX Delta Species
1829,94/110,Darkness Energy,Darkness E,Rare,EX Holon Phantoms
1830,87/108,Darkness Energy,Darkness E,Rare,EX Power Keepers
1831,129/130,Darkness Energy,Darkness E,Common,Diamond and Pearl
1832,119/123,Darkness Energy,Darkness E,Uncommon,Mysterious Treasures
1833,129/132,Darkness Energy,Darkness E,Uncommon,Secret Wonders
1834,93/100,Darkness Energy,Darkness E,Uncommon,Majestic Dawn
1835,99/111,Darkness Energy,Darkness E,Uncommon,Rising Rivals
1836,121/123,Darkness Energy,Darkness E,Common,HeartGold SoulSilver
1837,79/90,Darkness Energy,Darkness E,Uncommon,Undaunted
1838,86/95,Darkness Energy,Darkness E,Uncommon,Call of Legends
1839,94/95,Darkness Energy,Darkness E,Common,Call of Legends
1840,111/114,Darkness Energy,Darkness E,Common,Black White
1841,95/109,R Energy,Darkness E,Uncommon,EX Team Rocket Returns
1842,2/110,Cradily δ,DarknessMetal,Rare Holo,EX Holon Phantoms
1843,10/109,Dark Steelix,DarknessMetal,Rare Holo,EX Team Rocket Returns
1844,71/110,Meowth δ,DarknessMetal,Common,EX Holon Phantoms
1845,24/113,Mightyena δ,DarknessMetal,Rare,EX Delta Species
1846,48/110,Persian δ,DarknessMetal,Uncommon,EX Holon Phantoms
1847,17/113,Umbreon δ,DarknessMetal,Rare Holo,EX Delta Species
1848,99/102,Darkrai & Cresselia LEGEND,DarknessPsychic,Rare Holo LEGEND,Triumphant
1849,100/102,Darkrai & Cresselia LEGEND,DarknessPsychic,Rare Holo LEGEND,Triumphant
1850,1/144,Aerodactyl,Fighting,Rare,Skyridge
1851,13/99,Aerodactyl,Fighting,Rare,Arceus
1852,55/111,Aerodactyl Pokémon GL,Fighting,Common,Rising Rivals
1853,27/100,Anorith,Fighting,Uncommon,EX Sandstorm
1854,28/100,Anorith,Fighting,Uncommon,EX Sandstorm
1855,29/92,Anorith,Fighting,Uncommon,EX Legend Maker
1856,26/108,Anorith,Fighting,Uncommon,EX Power Keepers
1857,46/146,Anorith,Fighting,Uncommon,Legends Awakened
1858,1/100,Armaldo,Fighting,Rare Holo,EX Sandstorm
1859,3/108,Armaldo,Fighting,Rare Holo,EX Power Keepers
1860,18/146,Armaldo,Fighting,Rare,Legends Awakened
1861,84/92,Armaldo ex,Fighting,Rare Holo ex,EX Legend Maker
1862,32/100,Baltoy,Fighting,Uncommon,EX Sandstorm
1863,53/101,Baltoy,Fighting,Common,EX Hidden Legends
1864,53/107,Baltoy,Fighting,Common,EX Deoxys
1865,43/106,Baltoy,Fighting,Common,EX Emerald
1866,60/106,Baltoy,Fighting,Common,Great Encounters
1867,60/110,Barboach,Fighting,Common,EX Holon Phantoms
1868,26/101,Bayleef δ,Fighting,Uncommon,EX Dragon Frontiers
1869,90/100,Blaziken ex,Fighting,Rare Holo ex,EX Crystal Guardians
1870,51/98,Boldore,Fighting,Uncommon,Emerging Powers
1871,52/98,Boldore,Fighting,Uncommon,Emerging Powers
1872,71/130,Bonsly,Fighting,Common,Diamond and Pearl
1873,3/107,Breloom,Fighting,Rare Holo,EX Deoxys
1874,52/147,Breloom,Fighting,Uncommon,Supreme Victors
1875,15/100,Cacturne δ,Fighting,Rare,EX Crystal Guardians
1876,61/110,Carvanha δ,Fighting,Common,EX Holon Phantoms
1877,44/101,Chikorita δ,Fighting,Common,EX Dragon Frontiers
1878,31/101,Claydol,Fighting,Uncommon,EX Hidden Legends
1879,5/107,Claydol,Fighting,Rare Holo,EX Deoxys
1880,15/106,Claydol,Fighting,Rare,Great Encounters
1881,14/101,Cloyster δ,Fighting,Rare,EX Dragon Frontiers
1882,16/100,Combusken,Fighting,Rare,EX Crystal Guardians
1883,43/123,Cranidos,Fighting,Uncommon,Mysterious Treasures
1884,46/127,Cranidos,Fighting,Uncommon,Platinum
1885,61/99,Croagunk,Fighting,Common,Arceus
1886,103/165,Cubone,Fighting,Common,Expedition Base Set
1887,72/147,Cubone,Fighting,Common,Aquapolis
1888,40/95,Cubone,Fighting,Common,EX Team Magma VS Team Aqua
1889,60/112,Cubone,Fighting,Common,EX FireRed and Leaf Green
1890,51/109,Cubone,Fighting,Common,EX Team Rocket Returns
1891,60/113,Cubone,Fighting,Common,EX Delta Species
1892,90/146,Cubone,Fighting,Common,Legends Awakened
1893,60/102,Cubone,Fighting,Common,Triumphant
1894,106/165,Diglett,Fighting,Common,Expedition Base Set
1895,50/144,Diglett,Fighting,Common,Skyridge
1896,61/112,Diglett,Fighting,Common,EX FireRed and Leaf Green
1897,50/100,Diglett,Fighting,Common,EX Crystal Guardians
1898,85/132,Diglett,Fighting,Common,Secret Wonders
1899,72/127,Diglett,Fighting,Common,Platinum
1900,61/102,Diglett,Fighting,Common,Triumphant
1901,62/113,Ditto [Geodude],Fighting,Common,EX Delta Species
1902,7/147,Donphan,Fighting,Rare,Aquapolis
1903,17/109,Donphan,Fighting,Rare,EX Ruby and Sapphire
1904,30/107,Donphan,Fighting,Uncommon,EX Deoxys
1905,40/110,Donphan,Fighting,Uncommon,EX Holon Phantoms
1906,48/132,Donphan,Fighting,Uncommon,Secret Wonders
1907,40/123,Donphan,Fighting,Uncommon,HeartGold SoulSilver
1908,107/123,Donphan,Fighting,SuperRare Holo,HeartGold SoulSilver
1909,42/95,Donphan,Fighting,Uncommon,Call of Legends
1910,54/98,Drilbur,Fighting,Uncommon,Emerging Powers
1911,55/98,Drilbur,Fighting,Common,Emerging Powers
1912,10/165,Dugtrio,Fighting,Rare Holo,Expedition Base Set
1913,44/165,Dugtrio,Fighting,Rare,Expedition Base Set
1914,52/144,Dugtrio,Fighting,Common,Skyridge
1915,22/112,Dugtrio,Fighting,Rare,EX FireRed and Leaf Green
1916,5/100,Dugtrio,Fighting,Rare Holo,EX Crystal Guardians
1917,24/132,Dugtrio,Fighting,Rare,Secret Wonders
1918,24/127,Dugtrio,Fighting,Rare,Platinum
1919,19/102,Dugtrio,Fighting,Rare,Triumphant
1920,29/101,Electabuzz δ,Fighting,Uncommon,EX Dragon Frontiers
1921,48/101,Elekid δ,Fighting,Common,EX Dragon Frontiers
1922,56/98,Excadrill,Fighting,Rare Holo,Emerging Powers
1923,57/98,Excadrill,Fighting,Rare,Emerging Powers
1924,65/110,Exeggcute δ,Fighting,Common,EX Holon Phantoms
1925,41/110,Exeggutor δ,Fighting,Uncommon,EX Holon Phantoms
1926,5/132,Flygon,Fighting,Rare Holo,Secret Wonders
1927,6/132,Gallade,Fighting,Rare Holo,Secret Wonders
1928,9/132,Gastrodon West Sea,Fighting,Rare Holo,Secret Wonders
1929,22/111,Gastrodon West Sea,Fighting,Rare,Rising Rivals
1930,77/110,Geodude,Fighting,Common,Legendary Collection
1931,110/165,Geodude,Fighting,Common,Expedition Base Set
1932,55/97,Geodude,Fighting,Common,EX Dragon
1933,56/97,Geodude,Fighting,Common,EX Dragon
1934,53/92,Geodude,Fighting,Common,EX Legend Maker
1935,84/123,Geodude,Fighting,Common,Mysterious Treasures
1936,105/147,Geodude,Fighting,Common,Supreme Victors
1937,65/99,Geodude,Fighting,Common,Arceus
1938,53/98,Gigalith,Fighting,Rare,Emerging Powers
1939,67/105,Gligar,Fighting,Common,Neo Destiny
1940,59/144,Gligar,Fighting,Common,Skyridge
1941,57/115,Gligar,Fighting,Common,EX Unseen Forces
1942,94/146,Gligar,Fighting,Common,Legends Awakened
1943,95/146,Gligar,Fighting,Common,Legends Awakened
1944,49/90,Gligar,Fighting,Common,Undaunted
1945,5/146,Gliscor,Fighting,Rare Holo,Legends Awakened
1946,55/146,Gliscor,Fighting,Uncommon,Legends Awakened
1947,4/90,Gliscor,Fighting,Rare Holo,Undaunted
1948,141/146,Gliscor LV.X,Fighting,Rare Holo LV.X,Legends Awakened
1949,62/111,Gliscor Pokémon 4,Fighting,Common,Rising Rivals
1950,24/110,Golem,Fighting,Rare,Legendary Collection
1951,14/165,Golem,Fighting,Rare Holo,Expedition Base Set
1952,49/165,Golem,Fighting,Rare,Expedition Base Set
1953,5/97,Golem,Fighting,Rare Holo,EX Dragon
1954,6/92,Golem,Fighting,Rare Holo,EX Legend Maker
1955,29/132,Golem,Fighting,Rare,Secret Wonders
1956,19/99,Golem,Fighting,Rare,Arceus
1957,91/97,Golem ex,Fighting,Rare Holo ex,EX Dragon
1958,23/111,Golem Pokémon 4,Fighting,Rare,Rising Rivals
1959,44/110,Graveler,Fighting,Uncommon,Legendary Collection
1960,79/165,Graveler,Fighting,Uncommon,Expedition Base Set
1961,29/97,Graveler,Fighting,Uncommon,EX Dragon
1962,30/97,Graveler,Fighting,Uncommon,EX Dragon
1963,34/92,Graveler,Fighting,Uncommon,EX Legend Maker
1964,51/123,Graveler,Fighting,Uncommon,Mysterious Treasures
1965,37/99,Graveler,Fighting,Uncommon,Arceus
1966,102/101,Groudon,Fighting,Rare Holo,EX Hidden Legends
1967,5/106,Groudon,Fighting,Rare Holo,EX Emerald
1968,14/106,Groudon,Fighting,Rare,EX Emerald
1969,29/146,Groudon,Fighting,Rare,Legends Awakened
1970,6/95,Groudon,Fighting,Rare Holo,Call of Legends
1971,SL4,Groudon,Fighting,ShinyRare Holo,Call of Legends
1972,93/101,Groudon ex,Fighting,Rare Holo ex,EX Hidden Legends
1973,93/100,Groudon ex,Fighting,Rare Holo ex,EX Crystal Guardians
1974,111/113,Groudon Star,Fighting,ShinyRare Holo,EX Delta Species
1975,60/114,Gurdurr,Fighting,Uncommon,Black White
1976,8/109,Hariyama,Fighting,Rare Holo,EX Ruby and Sapphire
1977,33/109,Hariyama,Fighting,Uncommon,EX Ruby and Sapphire
1978,31/106,Hariyama,Fighting,Uncommon,EX Emerald
1979,44/113,Hariyama,Fighting,Uncommon,EX Delta Species
1980,41/106,Hariyama,Fighting,Uncommon,Great Encounters
1981,20/99,Hariyama,Fighting,Rare,Arceus
1982,14/90,Hariyama,Fighting,Rare,Undaunted
1983,100/107,Hariyama ex,Fighting,Rare Holo ex,EX Deoxys
1984,43/109,Heracross,Fighting,Uncommon,EX Team Rocket Returns
1985,51/130,Hippopotas,Fighting,Uncommon,Diamond and Pearl
1986,66/100,Hippopotas,Fighting,Common,Majestic Dawn
1987,64/111,Hippopotas,Fighting,Common,Rising Rivals
1988,61/147,Hippopotas,Fighting,Uncommon,Supreme Victors
1989,29/130,Hippowdon,Fighting,Rare,Diamond and Pearl
1990,21/100,Hippowdon,Fighting,Rare,Majestic Dawn
1991,25/111,Hippowdon,Fighting,Rare,Rising Rivals
1992,107/111,Hippowdon LV.X,Fighting,Rare Holo LV.X,Rising Rivals
1993,42/111,Hippowdon Pokémon 4,Fighting,Uncommon,Rising Rivals
1994,69/105,Hitmonchan,Fighting,Common,Neo Destiny
1995,81/147,Hitmonchan,Fighting,Common,Aquapolis
1996,24/115,Hitmonchan,Fighting,Rare,EX Unseen Forces
1997,99/146,Hitmonchan,Fighting,Common,Legends Awakened
1998,129/127,Hitmonchan,Fighting,SuperRare Holo,Platinum
1999,51/90,Hitmonchan,Fighting,Common,Undaunted
2000,57/95,Hitmonchan,Fighting,Common,Call of Legends
2001,98/109,Hitmonchan ex,Fighting,Rare Holo ex,EX Ruby and Sapphire
2002,13/110,Hitmonlee,Fighting,Rare Holo,Legendary Collection
2003,81/165,Hitmonlee,Fighting,Uncommon,Expedition Base Set
2004,25/115,Hitmonlee,Fighting,Rare,EX Unseen Forces
2005,100/146,Hitmonlee,Fighting,Common,Legends Awakened
2006,52/90,Hitmonlee,Fighting,Common,Undaunted
2007,58/95,Hitmonlee,Fighting,Common,Call of Legends
2008,82/147,Hitmontop,Fighting,Common,Aquapolis
2009,26/115,Hitmontop,Fighting,Rare,EX Unseen Forces
2010,101/146,Hitmontop,Fighting,Common,Legends Awakened
2011,5/123,Hitmontop,Fighting,Rare Holo,HeartGold SoulSilver
2012,8/95,Hitmontop,Fighting,Rare Holo,Call of Legends
2013,31/101,Horsea δ,Fighting,Uncommon,EX Dragon Frontiers
2014,50/101,Horsea δ,Fighting,Common,EX Dragon Frontiers
2015,3/100,Infernape,Fighting,Rare Holo,Stormfront
2016,48/110,Kabuto,Fighting,Uncommon,Legendary Collection
2017,37/144,Kabuto,Fighting,Uncommon,Skyridge
2018,36/92,Kabuto,Fighting,Uncommon,EX Legend Maker
2019,51/108,Kabuto,Fighting,Common,EX Power Keepers
2020,67/100,Kabuto,Fighting,Common,Majestic Dawn
2021,67/99,Kabuto,Fighting,Common,Arceus
2022,27/110,Kabutops,Fighting,Rare,Legendary Collection
2023,H13/H32,Kabutops,Fighting,Rare Holo,Skyridge
2024,14/144,Kabutops,Fighting,Rare,Skyridge
2025,7/92,Kabutops,Fighting,Rare Holo,EX Legend Maker
2026,10/108,Kabutops,Fighting,Rare Holo,EX Power Keepers
2027,6/100,Kabutops,Fighting,Rare Holo,Majestic Dawn
2028,4/99,Kabutops,Fighting,Rare Holo,Arceus
2029,94/101,Kingdra ex δ,Fighting,Rare Holo ex,EX Dragon Frontiers
2030,64/114,Krokorok,Fighting,Uncommon,Black White
2031,61/98,Krokorok,Fighting,Uncommon,Emerging Powers
2032,65/114,Krookodile,Fighting,Rare Holo,Black White
2033,62/98,Krookodile,Fighting,Rare,Emerging Powers
2034,70/105,Larvitar,Fighting,Common,Neo Destiny
2035,116/165,Larvitar,Fighting,Common,Expedition Base Set
2036,89/147,Larvitar,Fighting,Common,Aquapolis
2037,62/109,Larvitar,Fighting,Common,EX Team Rocket Returns
2038,63/109,Larvitar,Fighting,Common,EX Team Rocket Returns
2039,52/106,Larvitar,Fighting,Common,EX Emerald
2040,61/115,Larvitar,Fighting,Common,EX Unseen Forces
2041,51/101,Larvitar,Fighting,Common,EX Dragon Frontiers
2042,87/123,Larvitar,Fighting,Common,Mysterious Treasures
2043,63/100,Larvitar,Fighting,Common,Stormfront
2044,50/95,Larvitar,Fighting,Common,Unleashed
2045,51/95,Larvitar,Fighting,Common,Unleashed
2046,6/130,Lucario,Fighting,Rare Holo,Diamond and Pearl
2047,61/146,Lucario,Fighting,Uncommon,Legends Awakened
2048,19/95,Lucario,Fighting,Rare,Unleashed
2049,14/95,Lucario,Fighting,Rare Holo,Call of Legends
2050,122/123,Lucario LV.X,Fighting,Rare Holo LV.X,Mysterious Treasures
2051,31/147,Lucario Pokémon C,Fighting,Rare,Supreme Victors
2052,8/111,Lucario Pokémon GL,Fighting,Rare Holo,Rising Rivals
2053,36/107,Lunatone,Fighting,Uncommon,EX Deoxys
2054,76/106,Lunatone,Fighting,Common,Great Encounters
2055,25/102,Lunatone,Fighting,Rare,Triumphant
2056,15/110,Machamp,Fighting,Rare Holo,Legendary Collection
2057,16/165,Machamp,Fighting,Rare Holo,Expedition Base Set
2058,51/165,Machamp,Fighting,Rare,Expedition Base Set
2059,H15/H32,Machamp,Fighting,Rare Holo,Skyridge
2060,16/144,Machamp,Fighting,Rare,Skyridge
2061,9/101,Machamp,Fighting,Rare Holo,EX Hidden Legends
2062,9/92,Machamp,Fighting,Rare Holo,EX Legend Maker
2063,11/108,Machamp,Fighting,Rare Holo,EX Power Keepers
2064,31/130,Machamp,Fighting,Rare,Diamond and Pearl
2065,20/100,Machamp,Fighting,Rare,Stormfront
2066,26/102,Machamp,Fighting,Rare,Triumphant
2067,95/102,Machamp,Fighting,SuperRare Holo,Triumphant
2068,98/100,Machamp LV.X,Fighting,Rare Holo LV.X,Stormfront
2069,46/111,Machamp Pokémon GL,Fighting,Uncommon,Rising Rivals
2070,51/110,Machoke,Fighting,Uncommon,Legendary Collection
2071,85/165,Machoke,Fighting,Uncommon,Expedition Base Set
2072,38/144,Machoke,Fighting,Uncommon,Skyridge
2073,41/101,Machoke,Fighting,Uncommon,EX Hidden Legends
2074,39/92,Machoke,Fighting,Uncommon,EX Legend Maker
2075,33/108,Machoke,Fighting,Uncommon,EX Power Keepers
2076,53/130,Machoke,Fighting,Uncommon,Diamond and Pearl
2077,41/100,Machoke,Fighting,Uncommon,Stormfront
2078,40/102,Machoke,Fighting,Uncommon,Triumphant
2079,73/105,Machop,Fighting,Common,Neo Destiny
2080,79/110,Machop,Fighting,Common,Legendary Collection
2081,117/165,Machop,Fighting,Common,Expedition Base Set
2082,74/144,Machop,Fighting,Common,Skyridge
2083,64/101,Machop,Fighting,Common,EX Hidden Legends
2084,57/92,Machop,Fighting,Common,EX Legend Maker
2085,53/108,Machop,Fighting,Common,EX Power Keepers
2086,86/130,Machop,Fighting,Common,Diamond and Pearl
2087,64/100,Machop,Fighting,Common,Stormfront
2088,67/102,Machop,Fighting,Common,Triumphant
2089,H17/H32,Magcargo,Fighting,Rare Holo,Skyridge
2090,18/144,Magcargo,Fighting,Rare,Skyridge
2091,56/109,Makuhita,Fighting,Common,EX Ruby and Sapphire
2092,57/109,Makuhita,Fighting,Common,EX Ruby and Sapphire
2093,58/109,Makuhita,Fighting,Common,EX Ruby and Sapphire
2094,65/107,Makuhita,Fighting,Common,EX Deoxys
2095,54/106,Makuhita,Fighting,Common,EX Emerald
2096,75/113,Makuhita,Fighting,Common,EX Delta Species
2097,78/106,Makuhita,Fighting,Common,Great Encounters
2098,68/99,Makuhita,Fighting,Common,Arceus
2099,55/90,Makuhita,Fighting,Common,Undaunted
2100,21/100,Mamoswine,Fighting,Rare,Stormfront
2101,81/110,Mankey,Fighting,Common,Legendary Collection
2102,92/147,Mankey,Fighting,Common,Aquapolis
2103,38/112,Mankey,Fighting,Uncommon,EX FireRed and Leaf Green
2104,79/106,Mankey,Fighting,Common,Great Encounters
2105,112/147,Mankey,Fighting,Common,Supreme Victors
2106,53/95,Mankey,Fighting,Common,Unleashed
2107,54/147,Marowak,Fighting,Uncommon,Aquapolis
2108,7/112,Marowak,Fighting,Rare Holo,EX FireRed and Leaf Green
2109,63/146,Marowak,Fighting,Uncommon,Legends Awakened
2110,44/102,Marowak,Fighting,Uncommon,Triumphant
2111,38/100,Marshtomp,Fighting,Uncommon,EX Crystal Guardians
2112,10/101,Medicham,Fighting,Rare Holo,EX Hidden Legends
2113,42/101,Medicham,Fighting,Uncommon,EX Hidden Legends
2114,25/100,Medicham,Fighting,Rare,EX Crystal Guardians
2115,34/108,Medicham,Fighting,Uncommon,EX Power Keepers
2116,32/130,Medicham,Fighting,Rare,Diamond and Pearl
2117,95/106,Medicham ex,Fighting,Rare Holo ex,EX Emerald
2118,37/97,Meditite,Fighting,Uncommon,EX Dragon
2119,66/101,Meditite,Fighting,Common,EX Hidden Legends
2120,55/106,Meditite,Fighting,Common,EX Emerald
2121,56/100,Meditite,Fighting,Common,EX Crystal Guardians
2122,55/108,Meditite,Fighting,Common,EX Power Keepers
2123,89/130,Meditite,Fighting,Common,Diamond and Pearl
2124,4/101,Meganium δ,Fighting,Rare Holo,EX Dragon Frontiers
2125,H18/H32,Nidoking,Fighting,Rare Holo,Aquapolis
2126,24/147,Nidoking,Fighting,Rare,Aquapolis
2127,8/112,Nidoking,Fighting,Rare Holo,EX FireRed and Leaf Green
2128,29/111,Nidoking,Fighting,Rare,Rising Rivals
2129,6/102,Nidoking,Fighting,Rare Holo,Triumphant
2130,9/112,Nidoqueen,Fighting,Rare Holo,EX FireRed and Leaf Green
2131,18/109,Nosepass,Fighting,Rare,EX Ruby and Sapphire
2132,42/107,Nosepass,Fighting,Uncommon,EX Deoxys
2133,17/106,Nosepass,Fighting,Rare,EX Emerald
2134,25/110,Nosepass,Fighting,Rare,EX Holon Phantoms
2135,109/146,Nosepass,Fighting,Common,Legends Awakened
2136,84/127,Nosepass,Fighting,Common,Platinum
2137,69/99,Nosepass,Fighting,Common,Arceus
2138,84/110,Onix,Fighting,Common,Legendary Collection
2139,98/147,Onix,Fighting,Common,Aquapolis
2140,71/100,Onix,Fighting,Common,EX Sandstorm
2141,42/112,Onix,Fighting,Uncommon,EX FireRed and Leaf Green
2142,69/109,Onix,Fighting,Common,EX Team Rocket Returns
2143,65/115,Onix,Fighting,Common,EX Unseen Forces
2144,92/130,Onix,Fighting,Common,Diamond and Pearl
2145,69/100,Onix,Fighting,Common,Stormfront
2146,56/95,Onix,Fighting,Common,Unleashed
2147,57/95,Onix,Fighting,Common,Unleashed
2148,76/105,Phanpy,Fighting,Common,Neo Destiny
2149,100/147,Phanpy,Fighting,Common,Aquapolis
2150,62/109,Phanpy,Fighting,Common,EX Ruby and Sapphire
2151,69/107,Phanpy,Fighting,Common,EX Deoxys
2152,75/110,Phanpy,Fighting,Common,EX Holon Phantoms
2153,98/132,Phanpy,Fighting,Common,Secret Wonders
2154,77/123,Phanpy,Fighting,Common,HeartGold SoulSilver
2155,66/95,Phanpy,Fighting,Common,Call of Legends
2156,43/144,Piloswine,Fighting,Uncommon,Skyridge
2157,13/109,Piloswine,Fighting,Rare Holo,EX Team Rocket Returns
2158,46/100,Piloswine,Fighting,Uncommon,Stormfront
2159,9/101,Pinsir δ,Fighting,Rare Holo,EX Dragon Frontiers
